,event,code,venue_cleaned,venue_loc,City,start_datetime,end_datetime,start_timestamp,end_timestamp
677,Swimming,SW010,olympic park,"[51.54343, -0.016627]",London,2012-08-01 19:30:00,2012-08-01 21:35:00,1343849400.0,1343856900.0
679,Swimming,SW010,olympic park,"[51.54343, -0.016627]",London,2012-08-01 19:30:00,2012-08-01 21:35:00,1343849400.0,1343856900.0
683,Swimming,SW010,olympic park,"[51.54343, -0.016627]",London,2012-08-01 19:30:00,2012-08-01 21:35:00,1343849400.0,1343856900.0
681,Swimming,SW010,olympic park,"[51.54343, -0.016627]",London,2012-08-01 19:30:00,2012-08-01 21:35:00,1343849400.0,1343856900.0
682,Swimming,SW010,olympic park,"[51.54343, -0.016627]",London,2012-08-01 19:30:00,2012-08-01 21:35:00,1343849400.0,1343856900.0
684,Swimming,SW010,olympic park,"[51.54343, -0.016627]",London,2012-08-01 19:30:00,2012-08-01 21:35:00,1343849400.0,1343856900.0
1015,Handball,HB015,olympic park,"[51.54343, -0.016627]",London,2012-08-01 19:30:00,2012-08-01 22:45:00,1343849400.0,1343861100.0
680,Swimming,SW010,olympic park,"[51.54343, -0.016627]",London,2012-08-01 19:30:00,2012-08-01 21:35:00,1343849400.0,1343856900.0
678,Swimming,SW010,olympic park,"[51.54343, -0.016627]",London,2012-08-01 19:30:00,2012-08-01 21:35:00,1343849400.0,1343856900.0
931,Basketball,BK015,olympic park,"[51.54343, -0.016627]",London,2012-08-01 20:00:00,2012-08-01 00:00:00,1343851200.0,1343779200.0
227,Beach Volleyball,BV015,horse guards parade,"[51.504798, -0.12838]",London,2012-08-01 20:00:00,2012-08-01 23:50:00,1343851200.0,1343865000.0
792,Volleyball,VO015,earls court,"[51.492483, -0.199686]",London,2012-08-01 20:00:00,2012-08-01 23:30:00,1343851200.0,1343863800.0
276,Boxing,BX010,excel,"[51.507218, 0.030504]",London,2012-08-01 20:30:00,2012-08-01 23:30:00,1343853000.0,1343863800.0
278,Boxing,BX010,excel,"[51.507218, 0.030504]",London,2012-08-01 20:30:00,2012-08-01 23:30:00,1343853000.0,1343863800.0
277,Boxing,BX010,excel,"[51.507218, 0.030504]",London,2012-08-01 20:30:00,2012-08-01 23:30:00,1343853000.0,1343863800.0
490,Hockey,HO013,olympic park,"[51.54343, -0.016627]",London,2012-08-02 08:30:00,2012-08-02 12:15:00,1343896200.0,1343909700.0
1060,Shooting,SH008,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-02 09:00:00,2012-08-02 16:15:00,1343898000.0,1343924100.0
228,Beach Volleyball,BV016,horse guards parade,"[51.504798, -0.12838]",London,2012-08-02 09:00:00,2012-08-02 12:50:00,1343898000.0,1343911800.0
1059,Shooting,SH008,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-02 09:00:00,2012-08-02 16:15:00,1343898000.0,1343924100.0
932,Basketball,BK016,olympic park,"[51.54343, -0.016627]",London,2012-08-02 09:00:00,2012-08-02 13:00:00,1343898000.0,1343912400.0
174,Badminton,BD016,wembley arena,"[51.558196, -0.282597]",London,2012-08-02 09:00:00,2012-08-02 11:00:00,1343898000.0,1343905200.0
209,Archery,AR013,lord's,"[51.529934, -0.172178]",London,2012-08-02 09:00:00,2012-08-02 10:45:00,1343898000.0,1343904300.0
442,Fencing,FE011,excel,"[51.507218, 0.030504]",London,2012-08-02 09:00:00,2012-08-02 16:30:00,1343898000.0,1343925000.0
581,Rowing,RO006,eton dorney,"[51.493908, -0.663455]",London,2012-08-02 09:30:00,2012-08-02 12:50:00,1343899800.0,1343911800.0
1016,Handball,HB016,olympic park,"[51.54343, -0.016627]",London,2012-08-02 09:30:00,2012-08-02 12:45:00,1343899800.0,1343911500.0
580,Rowing,RO006,eton dorney,"[51.493908, -0.663455]",London,2012-08-02 09:30:00,2012-08-02 12:50:00,1343899800.0,1343911800.0
793,Volleyball,VO016,earls court,"[51.492483, -0.199686]",London,2012-08-02 09:30:00,2012-08-02 13:00:00,1343899800.0,1343912400.0
586,Rowing,RO006,eton dorney,"[51.493908, -0.663455]",London,2012-08-02 09:30:00,2012-08-02 12:50:00,1343899800.0,1343911800.0
585,Rowing,RO006,eton dorney,"[51.493908, -0.663455]",London,2012-08-02 09:30:00,2012-08-02 12:50:00,1343899800.0,1343911800.0
584,Rowing,RO006,eton dorney,"[51.493908, -0.663455]",London,2012-08-02 09:30:00,2012-08-02 12:50:00,1343899800.0,1343911800.0
583,Rowing,RO006,eton dorney,"[51.493908, -0.663455]",London,2012-08-02 09:30:00,2012-08-02 12:50:00,1343899800.0,1343911800.0
582,Rowing,RO006,eton dorney,"[51.493908, -0.663455]",London,2012-08-02 09:30:00,2012-08-02 12:50:00,1343899800.0,1343911800.0
540,Judo,JU011,excel,"[51.507218, 0.030504]",London,2012-08-02 09:30:00,2012-08-02 12:30:00,1343899800.0,1343910600.0
541,Judo,JU011,excel,"[51.507218, 0.030504]",London,2012-08-02 09:30:00,2012-08-02 12:30:00,1343899800.0,1343910600.0
688,Swimming,SW011,olympic park,"[51.54343, -0.016627]",London,2012-08-02 10:00:00,2012-08-02 12:10:00,1343901600.0,1343909400.0
758,Table Tennis,TT015,excel,"[51.507218, 0.030504]",London,2012-08-02 10:00:00,2012-08-02 12:00:00,1343901600.0,1343908800.0
687,Swimming,SW011,olympic park,"[51.54343, -0.016627]",London,2012-08-02 10:00:00,2012-08-02 12:10:00,1343901600.0,1343909400.0
686,Swimming,SW011,olympic park,"[51.54343, -0.016627]",London,2012-08-02 10:00:00,2012-08-02 12:10:00,1343901600.0,1343909400.0
830,Water Polo,WP011,olympic park,"[51.54343, -0.016627]",London,2012-08-02 10:00:00,2012-08-02 12:40:00,1343901600.0,1343911200.0
685,Swimming,SW011,olympic park,"[51.54343, -0.016627]",London,2012-08-02 10:00:00,2012-08-02 12:10:00,1343901600.0,1343909400.0
418,Equestrian - Dressage,ED001,greenwich park,"[51.476958, 0.001483]",London,2012-08-02 11:00:00,2012-08-02 15:30:00,1343905200.0,1343921400.0
1112,Tennis,TE018,wimbledon,"[51.419528, -0.220417]",London,2012-08-02 11:30:00,2012-08-02 20:00:00,1343907000.0,1343937600.0
1113,Tennis,TE018,wimbledon,"[51.419528, -0.220417]",London,2012-08-02 11:30:00,2012-08-02 20:00:00,1343907000.0,1343937600.0
1111,Tennis,TE018,wimbledon,"[51.419528, -0.220417]",London,2012-08-02 11:30:00,2012-08-02 20:00:00,1343907000.0,1343937600.0
1106,Tennis,TE016,wimbledon,"[51.419528, -0.220417]",London,2012-08-02 12:00:00,2012-08-02 20:00:00,1343908800.0,1343937600.0
1110,Tennis,TE017,wimbledon,"[51.419528, -0.220417]",London,2012-08-02 12:00:00,2012-08-02 20:00:00,1343908800.0,1343937600.0
1107,Tennis,TE016,wimbledon,"[51.419528, -0.220417]",London,2012-08-02 12:00:00,2012-08-02 20:00:00,1343908800.0,1343937600.0
1108,Tennis,TE017,wimbledon,"[51.419528, -0.220417]",London,2012-08-02 12:00:00,2012-08-02 20:00:00,1343908800.0,1343937600.0
1105,Tennis,TE016,wimbledon,"[51.419528, -0.220417]",London,2012-08-02 12:00:00,2012-08-02 20:00:00,1343908800.0,1343937600.0
1109,Tennis,TE017,wimbledon,"[51.419528, -0.220417]",London,2012-08-02 12:00:00,2012-08-02 20:00:00,1343908800.0,1343937600.0
176,Badminton,BD017,wembley arena,"[51.558196, -0.282597]",London,2012-08-02 12:30:00,2012-08-02 15:30:00,1343910600.0,1343921400.0
175,Badminton,BD017,wembley arena,"[51.558196, -0.282597]",London,2012-08-02 12:30:00,2012-08-02 15:30:00,1343910600.0,1343921400.0
341,Canoe Slalom,CS005,lee valley white water centre,"[51.688963, -0.017208]",London,2012-08-02 13:30:00,2012-08-02 17:00:00,1343914200.0,1343926800.0
279,Boxing,BX011,excel,"[51.507218, 0.030504]",London,2012-08-02 13:30:00,2012-08-02 15:30:00,1343914200.0,1343921400.0
342,Canoe Slalom,CS005,lee valley white water centre,"[51.688963, -0.017208]",London,2012-08-02 13:30:00,2012-08-02 17:00:00,1343914200.0,1343926800.0
280,Boxing,BX011,excel,"[51.507218, 0.030504]",London,2012-08-02 13:30:00,2012-08-02 15:30:00,1343914200.0,1343921400.0
491,Hockey,HO014,olympic park,"[51.54343, -0.016627]",London,2012-08-02 13:45:00,2012-08-02 17:30:00,1343915100.0,1343928600.0
542,Judo,JU012,excel,"[51.507218, 0.030504]",London,2012-08-02 14:00:00,2012-08-02 16:30:00,1343916000.0,1343925000.0
210,Archery,AR014,lord's,"[51.529934, -0.172178]",London,2012-08-02 14:00:00,2012-08-02 16:20:00,1343916000.0,1343924400.0
543,Judo,JU012,excel,"[51.507218, 0.030504]",London,2012-08-02 14:00:00,2012-08-02 16:30:00,1343916000.0,1343925000.0
831,Water Polo,WP012,olympic park,"[51.54343, -0.016627]",London,2012-08-02 14:10:00,2012-08-02 16:50:00,1343916600.0,1343926200.0
933,Basketball,BK017,olympic park,"[51.54343, -0.016627]",London,2012-08-02 14:30:00,2012-08-02 18:30:00,1343917800.0,1343932200.0
1017,Handball,HB017,olympic park,"[51.54343, -0.016627]",London,2012-08-02 14:30:00,2012-08-02 17:45:00,1343917800.0,1343929500.0
229,Beach Volleyball,BV017,horse guards parade,"[51.504798, -0.12838]",London,2012-08-02 14:30:00,2012-08-02 18:20:00,1343917800.0,1343931600.0
759,Table Tennis,TT016,excel,"[51.507218, 0.030504]",London,2012-08-02 14:30:00,2012-08-02 16:30:00,1343917800.0,1343925000.0
794,Volleyball,VO017,earls court,"[51.492483, -0.199686]",London,2012-08-02 14:45:00,2012-08-02 18:15:00,1343918700.0,1343931300.0
380,Cycling - Track,CT001,olympic park,"[51.54343, -0.016627]",London,2012-08-02 16:00:00,2012-08-02 18:30:00,1343923200.0,1343932200.0
378,Cycling - Track,CT001,olympic park,"[51.54343, -0.016627]",London,2012-08-02 16:00:00,2012-08-02 18:30:00,1343923200.0,1343932200.0
379,Cycling - Track,CT001,olympic park,"[51.54343, -0.016627]",London,2012-08-02 16:00:00,2012-08-02 18:30:00,1343923200.0,1343932200.0
459,Gymnastics - Artistic,GA010,north greenwich arena,"[51.503126, 0.003191]",London,2012-08-02 16:30:00,2012-08-02 18:30:00,1343925000.0,1343932200.0
177,Badminton,BD018,wembley arena,"[51.558196, -0.282597]",London,2012-08-02 17:00:00,2012-08-02 20:00:00,1343926800.0,1343937600.0
178,Badminton,BD018,wembley arena,"[51.558196, -0.282597]",London,2012-08-02 17:00:00,2012-08-02 20:00:00,1343926800.0,1343937600.0
443,Fencing,FE012,excel,"[51.507218, 0.030504]",London,2012-08-02 18:00:00,2012-08-02 20:50:00,1343930400.0,1343940600.0
832,Water Polo,WP013,olympic park,"[51.54343, -0.016627]",London,2012-08-02 18:20:00,2012-08-02 21:00:00,1343931600.0,1343941200.0
492,Hockey,HO015,olympic park,"[51.54343, -0.016627]",London,2012-08-02 19:00:00,2012-08-02 22:45:00,1343934000.0,1343947500.0
695,Swimming,SW012,olympic park,"[51.54343, -0.016627]",London,2012-08-02 19:30:00,2012-08-02 21:05:00,1343935800.0,1343941500.0
694,Swimming,SW012,olympic park,"[51.54343, -0.016627]",London,2012-08-02 19:30:00,2012-08-02 21:05:00,1343935800.0,1343941500.0
693,Swimming,SW012,olympic park,"[51.54343, -0.016627]",London,2012-08-02 19:30:00,2012-08-02 21:05:00,1343935800.0,1343941500.0
692,Swimming,SW012,olympic park,"[51.54343, -0.016627]",London,2012-08-02 19:30:00,2012-08-02 21:05:00,1343935800.0,1343941500.0
691,Swimming,SW012,olympic park,"[51.54343, -0.016627]",London,2012-08-02 19:30:00,2012-08-02 21:05:00,1343935800.0,1343941500.0
690,Swimming,SW012,olympic park,"[51.54343, -0.016627]",London,2012-08-02 19:30:00,2012-08-02 21:05:00,1343935800.0,1343941500.0
689,Swimming,SW012,olympic park,"[51.54343, -0.016627]",London,2012-08-02 19:30:00,2012-08-02 21:05:00,1343935800.0,1343941500.0
1018,Handball,HB018,olympic park,"[51.54343, -0.016627]",London,2012-08-02 19:30:00,2012-08-02 22:45:00,1343935800.0,1343947500.0
230,Beach Volleyball,BV018,horse guards parade,"[51.504798, -0.12838]",London,2012-08-02 20:00:00,2012-08-02 23:50:00,1343937600.0,1343951400.0
934,Basketball,BK018,olympic park,"[51.54343, -0.016627]",London,2012-08-02 20:00:00,2012-08-02 00:00:00,1343937600.0,1343865600.0
795,Volleyball,VO018,earls court,"[51.492483, -0.199686]",London,2012-08-02 20:00:00,2012-08-02 23:30:00,1343937600.0,1343950200.0
282,Boxing,BX012,excel,"[51.507218, 0.030504]",London,2012-08-02 20:30:00,2012-08-02 22:30:00,1343939400.0,1343946600.0
281,Boxing,BX012,excel,"[51.507218, 0.030504]",London,2012-08-02 20:30:00,2012-08-02 22:30:00,1343939400.0,1343946600.0
493,Hockey,HO016,olympic park,"[51.54343, -0.016627]",London,2012-08-03 08:30:00,2012-08-03 12:15:00,1343982600.0,1343996100.0
211,Archery,AR015,lord's,"[51.529934, -0.172178]",London,2012-08-03 09:00:00,2012-08-03 10:45:00,1343984400.0,1343990700.0
1062,Shooting,SH009,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-03 09:00:00,2012-08-03 16:30:00,1343984400.0,1344011400.0
1061,Shooting,SH009,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-03 09:00:00,2012-08-03 16:30:00,1343984400.0,1344011400.0
231,Beach Volleyball,BV019,horse guards parade,"[51.504798, -0.12838]",London,2012-08-03 09:00:00,2012-08-03 10:50:00,1343984400.0,1343991000.0
179,Badminton,BD019,wembley arena,"[51.558196, -0.282597]",London,2012-08-03 09:00:00,2012-08-03 12:00:00,1343984400.0,1343995200.0
180,Badminton,BD019,wembley arena,"[51.558196, -0.282597]",London,2012-08-03 09:00:00,2012-08-03 12:00:00,1343984400.0,1343995200.0
232,Beach Volleyball,BV019,horse guards parade,"[51.504798, -0.12838]",London,2012-08-03 09:00:00,2012-08-03 10:50:00,1343984400.0,1343991000.0
935,Basketball,BK019,olympic park,"[51.54343, -0.016627]",London,2012-08-03 09:00:00,2012-08-03 13:00:00,1343984400.0,1343998800.0
544,Judo,JU013,excel,"[51.507218, 0.030504]",London,2012-08-03 09:30:00,2012-08-03 12:30:00,1343986200.0,1343997000.0
545,Judo,JU013,excel,"[51.507218, 0.030504]",London,2012-08-03 09:30:00,2012-08-03 12:30:00,1343986200.0,1343997000.0
590,Rowing,RO007,eton dorney,"[51.493908, -0.663455]",London,2012-08-03 09:30:00,2012-08-03 12:50:00,1343986200.0,1343998200.0
796,Volleyball,VO019,earls court,"[51.492483, -0.199686]",London,2012-08-03 09:30:00,2012-08-03 13:00:00,1343986200.0,1343998800.0
589,Rowing,RO007,eton dorney,"[51.493908, -0.663455]",London,2012-08-03 09:30:00,2012-08-03 12:50:00,1343986200.0,1343998200.0
588,Rowing,RO007,eton dorney,"[51.493908, -0.663455]",London,2012-08-03 09:30:00,2012-08-03 12:50:00,1343986200.0,1343998200.0
587,Rowing,RO007,eton dorney,"[51.493908, -0.663455]",London,2012-08-03 09:30:00,2012-08-03 12:50:00,1343986200.0,1343998200.0
1019,Handball,HB019,olympic park,"[51.54343, -0.016627]",London,2012-08-03 09:30:00,2012-08-03 12:45:00,1343986200.0,1343997900.0
870,Weightlifting,WL014,excel,"[51.507218, 0.030504]",London,2012-08-03 10:00:00,2012-08-03 14:00:00,1343988000.0,1344002400.0
699,Swimming,SW013,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 12:50:00,1343988000.0,1343998200.0
698,Swimming,SW013,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 12:50:00,1343988000.0,1343998200.0
697,Swimming,SW013,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 12:50:00,1343988000.0,1343998200.0
760,Table Tennis,TT017,excel,"[51.507218, 0.030504]",London,2012-08-03 10:00:00,2012-08-03 13:00:00,1343988000.0,1343998800.0
871,Weightlifting,WL014,excel,"[51.507218, 0.030504]",London,2012-08-03 10:00:00,2012-08-03 14:00:00,1343988000.0,1344002400.0
696,Swimming,SW013,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 12:50:00,1343988000.0,1343998200.0
0,Athletics,AT001,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 13:45:00,1343988000.0,1344001500.0
4,Athletics,AT001,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 13:45:00,1343988000.0,1344001500.0
2,Athletics,AT001,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 13:45:00,1343988000.0,1344001500.0
1,Athletics,AT001,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 13:45:00,1343988000.0,1344001500.0
7,Athletics,AT001,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 13:45:00,1343988000.0,1344001500.0
6,Athletics,AT001,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 13:45:00,1343988000.0,1344001500.0
3,Athletics,AT001,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 13:45:00,1343988000.0,1344001500.0
5,Athletics,AT001,olympic park,"[51.54343, -0.016627]",London,2012-08-03 10:00:00,2012-08-03 13:45:00,1343988000.0,1344001500.0
444,Fencing,FE013,excel,"[51.507218, 0.030504]",London,2012-08-03 10:30:00,2012-08-03 15:30:00,1343989800.0,1344007800.0
419,Equestrian - Dressage,ED002,greenwich park,"[51.476958, 0.001483]",London,2012-08-03 11:00:00,2012-08-03 15:30:00,1343991600.0,1344007800.0
1114,Tennis,TE019,wimbledon,"[51.419528, -0.220417]",London,2012-08-03 12:00:00,2012-08-03 20:00:00,1343995200.0,1344024000.0
1115,Tennis,TE019,wimbledon,"[51.419528, -0.220417]",London,2012-08-03 12:00:00,2012-08-03 20:00:00,1343995200.0,1344024000.0
1117,Tennis,TE020,wimbledon,"[51.419528, -0.220417]",London,2012-08-03 12:00:00,2012-08-03 20:00:00,1343995200.0,1344024000.0
1116,Tennis,TE020,wimbledon,"[51.419528, -0.220417]",London,2012-08-03 12:00:00,2012-08-03 20:00:00,1343995200.0,1344024000.0
234,Beach Volleyball,BV020,horse guards parade,"[51.504798, -0.12838]",London,2012-08-03 13:00:00,2012-08-03 14:50:00,1343998800.0,1344005400.0
233,Beach Volleyball,BV020,horse guards parade,"[51.504798, -0.12838]",London,2012-08-03 13:00:00,2012-08-03 14:50:00,1343998800.0,1344005400.0
284,Boxing,BX013,excel,"[51.507218, 0.030504]",London,2012-08-03 13:30:00,2012-08-03 15:30:00,1344000600.0,1344007800.0
182,Badminton,BD020,wembley arena,"[51.558196, -0.282597]",London,2012-08-03 13:30:00,2012-08-03 17:00:00,1344000600.0,1344013200.0
181,Badminton,BD020,wembley arena,"[51.558196, -0.282597]",London,2012-08-03 13:30:00,2012-08-03 17:00:00,1344000600.0,1344013200.0
283,Boxing,BX013,excel,"[51.507218, 0.030504]",London,2012-08-03 13:30:00,2012-08-03 15:30:00,1344000600.0,1344007800.0
494,Hockey,HO017,olympic park,"[51.54343, -0.016627]",London,2012-08-03 13:45:00,2012-08-03 17:30:00,1344001500.0,1344015000.0
476,Gymnastics - Trampoline,GT001,north greenwich arena,"[51.503126, 0.003191]",London,2012-08-03 14:00:00,2012-08-03 16:15:00,1344002400.0,1344010500.0
546,Judo,JU014,excel,"[51.507218, 0.030504]",London,2012-08-03 14:00:00,2012-08-03 16:30:00,1344002400.0,1344011400.0
547,Judo,JU014,excel,"[51.507218, 0.030504]",London,2012-08-03 14:00:00,2012-08-03 16:30:00,1344002400.0,1344011400.0
212,Archery,AR016,lord's,"[51.529934, -0.172178]",London,2012-08-03 14:00:00,2012-08-03 16:20:00,1344002400.0,1344010800.0
833,Water Polo,WP014,olympic park,"[51.54343, -0.016627]",London,2012-08-03 14:10:00,2012-08-03 16:50:00,1344003000.0,1344012600.0
1020,Handball,HB020,olympic park,"[51.54343, -0.016627]",London,2012-08-03 14:30:00,2012-08-03 17:45:00,1344004200.0,1344015900.0
936,Basketball,BK020,olympic park,"[51.54343, -0.016627]",London,2012-08-03 14:30:00,2012-08-03 18:30:00,1344004200.0,1344018600.0
406,Diving,DV005,olympic park,"[51.54343, -0.016627]",London,2012-08-03 14:30:00,2012-08-03 17:30:00,1344004200.0,1344015000.0
761,Table Tennis,TT018,excel,"[51.507218, 0.030504]",London,2012-08-03 14:30:00,2012-08-03 17:30:00,1344004200.0,1344015000.0
797,Volleyball,VO020,earls court,"[51.492483, -0.199686]",London,2012-08-03 14:45:00,2012-08-03 18:15:00,1344005100.0,1344017700.0
872,Weightlifting,WL015,excel,"[51.507218, 0.030504]",London,2012-08-03 15:30:00,2012-08-03 17:30:00,1344007800.0,1344015000.0
383,Cycling - Track,CT002,olympic park,"[51.54343, -0.016627]",London,2012-08-03 16:00:00,2012-08-03 18:55:00,1344009600.0,1344020100.0
382,Cycling - Track,CT002,olympic park,"[51.54343, -0.016627]",London,2012-08-03 16:00:00,2012-08-03 18:55:00,1344009600.0,1344020100.0
381,Cycling - Track,CT002,olympic park,"[51.54343, -0.016627]",London,2012-08-03 16:00:00,2012-08-03 18:55:00,1344009600.0,1344020100.0
236,Beach Volleyball,BV021,horse guards parade,"[51.504798, -0.12838]",London,2012-08-03 17:00:00,2012-08-03 18:50:00,1344013200.0,1344019800.0
235,Beach Volleyball,BV021,horse guards parade,"[51.504798, -0.12838]",London,2012-08-03 17:00:00,2012-08-03 18:50:00,1344013200.0,1344019800.0
445,Fencing,FE014,excel,"[51.507218, 0.030504]",London,2012-08-03 18:00:00,2012-08-03 19:50:00,1344016800.0,1344023400.0
834,Water Polo,WP015,olympic park,"[51.54343, -0.016627]",London,2012-08-03 18:20:00,2012-08-03 21:00:00,1344018000.0,1344027600.0
10,Athletics,AT002,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:00:00,2012-08-03 21:55:00,1344020400.0,1344030900.0
873,Weightlifting,WL016,excel,"[51.507218, 0.030504]",London,2012-08-03 19:00:00,2012-08-03 21:00:00,1344020400.0,1344027600.0
9,Athletics,AT002,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:00:00,2012-08-03 21:55:00,1344020400.0,1344030900.0
495,Hockey,HO018,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:00:00,2012-08-03 22:45:00,1344020400.0,1344033900.0
11,Athletics,AT002,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:00:00,2012-08-03 21:55:00,1344020400.0,1344030900.0
762,Table Tennis,TT019,excel,"[51.507218, 0.030504]",London,2012-08-03 19:00:00,2012-08-03 22:00:00,1344020400.0,1344031200.0
8,Athletics,AT002,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:00:00,2012-08-03 21:55:00,1344020400.0,1344030900.0
12,Athletics,AT002,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:00:00,2012-08-03 21:55:00,1344020400.0,1344030900.0
14,Athletics,AT002,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:00:00,2012-08-03 21:55:00,1344020400.0,1344030900.0
13,Athletics,AT002,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:00:00,2012-08-03 21:55:00,1344020400.0,1344030900.0
1021,Handball,HB021,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:30:00,2012-08-03 22:45:00,1344022200.0,1344033900.0
700,Swimming,SW014,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:30:00,2012-08-03 20:50:00,1344022200.0,1344027000.0
701,Swimming,SW014,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:30:00,2012-08-03 20:50:00,1344022200.0,1344027000.0
702,Swimming,SW014,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:30:00,2012-08-03 20:50:00,1344022200.0,1344027000.0
703,Swimming,SW014,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:30:00,2012-08-03 20:50:00,1344022200.0,1344027000.0
704,Swimming,SW014,olympic park,"[51.54343, -0.016627]",London,2012-08-03 19:30:00,2012-08-03 20:50:00,1344022200.0,1344027000.0
937,Basketball,BK021,olympic park,"[51.54343, -0.016627]",London,2012-08-03 20:00:00,2012-08-03 00:00:00,1344024000.0,1343952000.0
798,Volleyball,VO021,earls court,"[51.492483, -0.199686]",London,2012-08-03 20:00:00,2012-08-03 23:30:00,1344024000.0,1344036600.0
285,Boxing,BX014,excel,"[51.507218, 0.030504]",London,2012-08-03 20:30:00,2012-08-03 22:30:00,1344025800.0,1344033000.0
286,Boxing,BX014,excel,"[51.507218, 0.030504]",London,2012-08-03 20:30:00,2012-08-03 22:30:00,1344025800.0,1344033000.0
237,Beach Volleyball,BV022,horse guards parade,"[51.504798, -0.12838]",London,2012-08-03 21:00:00,2012-08-03 22:50:00,1344027600.0,1344034200.0
238,Beach Volleyball,BV022,horse guards parade,"[51.504798, -0.12838]",London,2012-08-03 21:00:00,2012-08-03 22:50:00,1344027600.0,1344034200.0
496,Hockey,HO019,olympic park,"[51.54343, -0.016627]",London,2012-08-04 08:30:00,2012-08-04 12:15:00,1344069000.0,1344082500.0
184,Badminton,BD021,wembley arena,"[51.558196, -0.282597]",London,2012-08-04 09:00:00,2012-08-04 12:00:00,1344070800.0,1344081600.0
1066,Shooting,SH011,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-04 09:00:00,2012-08-04 17:30:00,1344070800.0,1344101400.0
1065,Shooting,SH011,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-04 09:00:00,2012-08-04 17:30:00,1344070800.0,1344101400.0
1064,Shooting,SH010,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-04 09:00:00,2012-08-04 17:30:00,1344070800.0,1344101400.0
1063,Shooting,SH010,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-04 09:00:00,2012-08-04 17:30:00,1344070800.0,1344101400.0
240,Beach Volleyball,BV023,horse guards parade,"[51.504798, -0.12838]",London,2012-08-04 09:00:00,2012-08-04 10:50:00,1344070800.0,1344077400.0
776,Triathlon,TR001,hyde park,"[51.508196, -0.165699]",London,2012-08-04 09:00:00,2012-08-04 11:40:00,1344070800.0,1344080400.0
183,Badminton,BD021,wembley arena,"[51.558196, -0.282597]",London,2012-08-04 09:00:00,2012-08-04 12:00:00,1344070800.0,1344081600.0
938,Basketball,BK022,olympic park,"[51.54343, -0.016627]",London,2012-08-04 09:00:00,2012-08-04 13:00:00,1344070800.0,1344085200.0
446,Fencing,FE015,excel,"[51.507218, 0.030504]",London,2012-08-04 09:00:00,2012-08-04 16:30:00,1344070800.0,1344097800.0
239,Beach Volleyball,BV023,horse guards parade,"[51.504798, -0.12838]",London,2012-08-04 09:00:00,2012-08-04 10:50:00,1344070800.0,1344077400.0
591,Rowing,RO008,eton dorney,"[51.493908, -0.663455]",London,2012-08-04 09:30:00,2012-08-04 12:50:00,1344072600.0,1344084600.0
592,Rowing,RO008,eton dorney,"[51.493908, -0.663455]",London,2012-08-04 09:30:00,2012-08-04 12:50:00,1344072600.0,1344084600.0
594,Rowing,RO008,eton dorney,"[51.493908, -0.663455]",London,2012-08-04 09:30:00,2012-08-04 12:50:00,1344072600.0,1344084600.0
1022,Handball,HB022,olympic park,"[51.54343, -0.016627]",London,2012-08-04 09:30:00,2012-08-04 12:45:00,1344072600.0,1344084300.0
799,Volleyball,VO022,earls court,"[51.492483, -0.199686]",London,2012-08-04 09:30:00,2012-08-04 13:00:00,1344072600.0,1344085200.0
593,Rowing,RO008,eton dorney,"[51.493908, -0.663455]",London,2012-08-04 09:30:00,2012-08-04 12:50:00,1344072600.0,1344084600.0
